per_idx,cat_idx,dt_idx,et_idx,geo_idx,is_adj,val
167,21,0,2,1,1,0.5
167,21,0,2,1,0,0.5
167,21,2,0,1,1,1.2
167,21,2,0,1,0,-5.4
168,21,1,0,1,0,34882
168,21,1,0,1,1,33932
168,21,0,1,1,1,3.2
168,21,0,1,1,0,3.2
168,21,0,2,1,1,0.5
168,21,0,2,1,0,0.5
168,21,2,0,1,1,-0.3
168,21,2,0,1,0,8.7
169,21,1,0,1,0,32394
169,21,1,0,1,1,34983
169,21,0,1,1,1,3.2
169,21,0,1,1,0,3.2
169,21,0,2,1,1,0.5
169,21,0,2,1,0,0.5
169,21,2,0,1,1,3.1
169,21,2,0,1,0,-7.1
170,21,1,0,1,0,31634
170,21,1,0,1,1,34535
170,21,0,1,1,1,3
170,21,0,1,1,0,3
170,21,0,2,1,1,0.3
170,21,0,2,1,0,0.3
170,21,2,0,1,1,-1.3
170,21,2,0,1,0,-2.3
171,21,1,0,1,0,35840
171,21,1,0,1,1,34796
171,21,0,1,1,1,3.1
171,21,0,1,1,0,3.1
171,21,0,2,1,1,0.4
171,21,0,2,1,0,0.4
171,21,2,0,1,1,0.8
171,21,2,0,1,0,13.3
172,21,1,0,1,0,35141
172,21,1,0,1,1,34862
172,21,0,1,1,1,3.2
172,21,0,1,1,0,3.2
172,21,0,2,1,1,0.2
172,21,0,2,1,0,0.2
172,21,2,0,1,1,0.2
172,21,2,0,1,0,-2
173,21,1,0,1,0,36167
173,21,1,0,1,1,34910
173,21,0,1,1,1,3.3
173,21,0,1,1,0,3.3
173,21,0,2,1,1,0.4
173,21,0,2,1,0,0.4
173,21,2,0,1,1,0.1
173,21,2,0,1,0,2.9
174,21,1,0,1,0,35771
174,21,1,0,1,1,34695
174,21,0,1,1,1,3.3
174,21,0,1,1,0,3.3
174,21,0,2,1,1,0.3
174,21,0,2,1,0,0.3
174,21,2,0,1,1,-0.6
174,21,2,0,1,0,-1.1
175,21,1,0,1,0,36298
175,21,1,0,1,1,34802
175,21,0,1,1,1,3.6
175,21,0,1,1,0,3.6
175,21,0,2,1,1,0.6
175,21,0,2,1,0,0.6
175,21,2,0,1,1,0.3
175,21,2,0,1,0,1.5
176,21,1,0,1,0,36640
176,21,1,0,1,1,35367
176,21,0,1,1,1,3.4
176,21,0,1,1,0,3.4
176,21,0,2,1,1,0.5
176,21,0,2,1,0,0.5
176,21,2,0,1,1,1.6
176,21,2,0,1,0,0.9
177,21,1,0,1,0,35439
177,21,1,0,1,1,35725
177,21,0,1,1,1,1.3
177,21,0,1,1,0,1.3
177,21,0,2,1,1,0.5
177,21,0,2,1,0,0.5
177,21,2,0,1,1,1
177,21,2,0,1,0,-3.3
178,21,1,0,1,0,35820
178,21,1,0,1,1,35784
178,21,0,1,1,1,1.5
178,21,0,1,1,0,1.5
178,21,0,2,1,1,0.3
178,21,0,2,1,0,0.3
178,21,2,0,1,1,0.2
178,21,2,0,1,0,1.1
179,21,1,0,1,0,33839
179,21,1,0,1,1,35923
179,21,0,1,1,1,1.4
179,21,0,1,1,0,1.4
179,21,0,2,1,1,0.5
179,21,0,2,1,0,0.5
179,21,2,0,1,1,0.4
179,21,2,0,1,0,-5.5
180,21,1,0,1,0,37803
180,21,1,0,1,1,36881
180,21,0,1,1,1,1.6
180,21,0,1,1,0,1.6
180,21,0,2,1,1,0.7
180,21,0,2,1,0,0.7
180,21,2,0,1,1,2.7
180,21,2,0,1,0,11.7
181,21,1,0,1,0,33593
181,21,1,0,1,1,36435
181,21,0,1,1,1,1.6
181,21,0,1,1,0,1.6
181,21,0,2,1,1,0.7
181,21,0,2,1,0,0.7
181,21,2,0,1,1,-1.2
181,21,2,0,1,0,-11.1
182,21,1,0,1,0,33097
182,21,1,0,1,1,36053
182,21,0,1,1,1,1.6
182,21,0,1,1,0,1.6
182,21,0,2,1,1,0.3
182,21,0,2,1,0,0.3
182,21,2,0,1,1,-1
182,21,2,0,1,0,-1.5
183,21,1,0,1,0,38225
183,21,1,0,1,1,36579
183,21,0,1,1,1,1.5
183,21,0,1,1,0,1.5
183,21,0,2,1,1,0.4
183,21,0,2,1,0,0.4
183,21,2,0,1,1,1.5
183,21,2,0,1,0,15.5
184,21,1,0,1,0,36554
184,21,1,0,1,1,36627
184,21,0,1,1,1,1.4
184,21,0,1,1,0,1.4
184,21,0,2,1,1,0.4
184,21,0,2,1,0,0.4
184,21,2,0,1,1,0.1
184,21,2,0,1,0,-4.4
185,21,1,0,1,0,38311
185,21,1,0,1,1,36732
185,21,0,1,1,1,1.4
185,21,0,1,1,0,1.4
185,21,0,2,1,1,0.5
185,21,0,2,1,0,0.5
185,21,2,0,1,1,0.3
185,21,2,0,1,0,4.8
186,21,1,0,1,0,38450
186,21,1,0,1,1,37078
186,21,0,1,1,1,1.5
186,21,0,1,1,0,1.5
186,21,0,2,1,1,0.3
186,21,0,2,1,0,0.3
186,21,2,0,1,1,0.9
186,21,2,0,1,0,0.4
187,21,1,0,1,0,38539
187,21,1,0,1,1,37272
187,21,0,1,1,1,1.6
187,21,0,1,1,0,1.6
187,21,0,2,1,1,0.6
187,21,0,2,1,0,0.6
187,21,2,0,1,1,0.5
187,21,2,0,1,0,0.2
188,21,1,0,1,0,38825
188,21,1,0,1,1,37189
188,21,0,1,1,1,1.9
188,21,0,1,1,0,1.9
188,21,0,2,1,1,0.6
188,21,0,2,1,0,0.6
188,21,2,0,1,1,-0.2
188,21,2,0,1,0,0.7
189,21,1,0,1,0,36791
189,21,1,0,1,1,37427
189,21,0,1,1,1,1.6
189,21,0,1,1,0,1.6
189,21,0,2,1,1,0.6
189,21,0,2,1,0,0.6
189,21,2,0,1,1,0.6
189,21,2,0,1,0,-5.2
190,21,1,0,1,0,37608
190,21,1,0,1,1,37759
190,21,0,1,1,1,1.8
190,21,0,1,1,0,1.8
190,21,0,2,1,1,0.4
190,21,0,2,1,0,0.4
190,21,2,0,1,1,0.9
190,21,2,0,1,0,2.2
191,21,1,0,1,0,35954
191,21,1,0,1,1,37727
191,21,0,1,1,1,1.9
191,21,0,1,1,0,1.9
191,21,0,2,1,1,0.3
191,21,0,2,1,0,0.3
191,21,2,0,1,1,-0.1
191,21,2,0,1,0,-4.4
192,21,1,0,1,0,38604
192,21,1,0,1,1,38109
192,21,0,1,1,1,2
192,21,0,1,1,0,2
192,21,0,2,1,1,0.6
192,21,0,2,1,0,0.6
192,21,2,0,1,1,1
192,21,2,0,1,0,7.4
193,21,1,0,1,0,35063
193,21,1,0,1,1,37824
193,21,0,1,1,1,2
193,21,0,1,1,0,2
193,21,0,2,1,1,0.6
193,21,0,2,1,0,0.6
193,21,2,0,1,1,-0.7
193,21,2,0,1,0,-9.2
194,21,1,0,1,0,35722
194,21,1,0,1,1,37249
194,21,0,1,1,1,1.9
194,21,0,1,1,0,1.9
194,21,0,2,1,1,0.2
194,21,0,2,1,0,0.2
194,21,2,0,1,1,-1.5
194,21,2,0,1,0,1.9
195,21,1,0,1,0,38491
195,21,1,0,1,1,37552
195,21,0,1,1,1,1.9
195,21,0,1,1,0,1.9
195,21,0,2,1,1,0.4
195,21,0,2,1,0,0.4
195,21,2,0,1,1,0.8
195,21,2,0,1,0,7.8
196,21,1,0,1,0,37918
196,21,1,0,1,1,37729
196,21,0,1,1,1,1.6
196,21,0,1,1,0,1.6
196,21,0,2,1,1,0.5
196,21,0,2,1,0,0.5
196,21,2,0,1,1,0.5
196,21,2,0,1,0,-1.5
197,21,1,0,1,0,40679
197,21,1,0,1,1,38089
197,21,0,1,1,1,1.7
197,21,0,1,1,0,1.7
197,21,0,2,1,1,0.5
197,21,0,2,1,0,0.5
197,21,2,0,1,1,1
197,21,2,0,1,0,7.3
198,21,1,0,1,0,38716
198,21,1,0,1,1,38144
198,21,0,1,1,1,1.8
198,21,0,1,1,0,1.8
198,21,0,2,1,1,0.5
198,21,0,2,1,0,0.5
198,21,2,0,1,1,0.1
198,21,2,0,1,0,-4.8
199,21,1,0,1,0,39568
199,21,1,0,1,1,38267
199,21,0,1,1,1,1.8
199,21,0,1,1,0,1.8
199,21,0,2,1,1,0.5
199,21,0,2,1,0,0.5
199,21,2,0,1,1,0.3
199,21,2,0,1,0,2.2
200,21,1,0,1,0,40419
200,21,1,0,1,1,38239
200,21,0,1,1,1,1.7
200,21,0,1,1,0,1.7
200,21,0,2,1,1,0.4
200,21,0,2,1,0,0.4
200,21,2,0,1,1,-0.1
200,21,2,0,1,0,2.2
201,21,1,0,1,0,37234
201,21,1,0,1,1,38386
201,21,0,1,1,1,2.1
201,21,0,1,1,0,2.1
201,21,0,2,1,1,0.6
201,21,0,2,1,0,0.6
201,21,2,0,1,1,0.4
201,21,2,0,1,0,-7.9
202,21,1,0,1,0,38425
202,21,1,0,1,1,38120
202,21,0,1,1,1,1.7
202,21,0,1,1,0,1.7
202,21,0,2,1,1,0.8
202,21,0,2,1,0,0.8
202,21,2,0,1,1,-0.7
202,21,2,0,1,0,3.2
203,21,1,0,1,0,36307
203,21,1,0,1,1,38018
203,21,0,1,1,1,1.8
203,21,0,1,1,0,1.8
203,21,0,2,1,1,0.3
203,21,0,2,1,0,0.3
203,21,2,0,1,1,-0.3
203,21,2,0,1,0,-5.5
204,21,1,0,1,0,37723
204,21,1,0,1,1,38066
204,21,0,1,1,1,1.9
204,21,0,1,1,0,1.9
204,21,0,2,1,1,0.5
204,21,0,2,1,0,0.5
204,21,2,0,1,1,0.1
204,21,2,0,1,0,3.9
205,21,1,0,1,0,36190
205,21,1,0,1,1,38256
205,21,0,1,1,1,2
205,21,0,1,1,0,2
205,21,0,2,1,1,0.7
205,21,0,2,1,0,0.7
205,21,2,0,1,1,0.5
205,21,2,0,1,0,-4.1
206,21,1,0,1,0,34947
206,21,1,0,1,1,37945
206,21,0,1,1,1,1.9
206,21,0,1,1,0,1.9
206,21,0,2,1,1,0.4
206,21,0,2,1,0,0.4
206,21,2,0,1,1,-0.8
206,21,2,0,1,0,-3.4
207,21,1,0,1,0,38458
207,21,1,0,1,1,37447
207,21,0,1,1,1,1.9
207,21,0,1,1,0,1.9
207,21,0,2,1,1,0.5
207,21,0,2,1,0,0.5
207,21,2,0,1,1,-1.3
207,21,2,0,1,0,10
208,21,1,0,1,0,37813
208,21,1,0,1,1,37738
208,21,0,1,1,1,1.9
208,21,0,1,1,0,1.9
208,21,0,2,1,1,0.4
208,21,0,2,1,0,0.4
208,21,2,0,1,1,0.8
208,21,2,0,1,0,-1.7
209,21,1,0,1,0,40247
209,21,1,0,1,1,37755
209,21,0,1,1,1,2.1
209,21,0,1,1,0,2.1
209,21,0,2,1,1,0.4
209,21,0,2,1,0,0.4
209,21,2,0,1,1,0
209,21,2,0,1,0,6.4
210,21,1,0,1,0,38355
210,21,1,0,1,1,37714
210,21,0,1,1,1,1.9
210,21,0,1,1,0,1.9
210,21,0,2,1,1,0.4
210,21,0,2,1,0,0.4
210,21,2,0,1,1,-0.1
210,21,2,0,1,0,-4.7
211,21,1,0,1,0,39224
211,21,1,0,1,1,37715
211,21,0,1,1,1,2
211,21,0,1,1,0,2
211,21,0,2,1,1,0.4
211,21,0,2,1,0,0.4
211,21,2,0,1,1,0
211,21,2,0,1,0,2.3
212,21,1,0,1,0,38887
212,21,1,0,1,1,37645
212,21,0,1,1,1,2
212,21,0,1,1,0,2
212,21,0,2,1,1,0.4
212,21,0,2,1,0,0.4
212,21,2,0,1,1,-0.2
212,21,2,0,1,0,-0.9
213,21,1,0,1,0,36575
213,21,1,0,1,1,37474
213,21,0,1,1,1,1.7
213,21,0,1,1,0,1.7
213,21,0,2,1,1,0.7
213,21,0,2,1,0,0.7
213,21,2,0,1,1,-0.5
213,21,2,0,1,0,-5.9
214,21,1,0,1,0,38250
214,21,1,0,1,1,37500
214,21,0,1,1,1,1.8
214,21,0,1,1,0,1.8
214,21,0,2,1,1,0.4
214,21,0,2,1,0,0.4
214,21,2,0,1,1,0.1
214,21,2,0,1,0,4.6
215,21,1,0,1,0,35513
215,21,1,0,1,1,37700
215,21,0,1,1,1,1.8
215,21,0,1,1,0,1.8
215,21,0,2,1,1,0.5
215,21,0,2,1,0,0.5
215,21,2,0,1,1,0.5
215,21,2,0,1,0,-7.2
216,21,1,0,1,0,37546
216,21,1,0,1,1,37659
216,21,0,1,1,1,1.7
216,21,0,1,1,0,1.7
216,21,0,2,1,1,0.6
216,21,0,2,1,0,0.6
216,21,2,0,1,1,-0.1
216,21,2,0,1,0,5.7
217,21,1,0,1,0,35513
217,21,1,0,1,1,37660
217,21,0,1,1,1,2
217,21,0,1,1,0,2
217,21,0,2,1,1,0.7
217,21,0,2,1,0,0.7
217,21,2,0,1,1,0
217,21,2,0,1,0,-5.4
218,21,1,0,1,0,35359
218,21,1,0,1,1,38267
218,21,0,1,1,1,2
218,21,0,1,1,0,2
218,21,0,2,1,1,0.5
218,21,0,2,1,0,0.5
218,21,2,0,1,1,1.6
218,21,2,0,1,0,-0.4
219,21,1,0,1,0,39374
219,21,1,0,1,1,38339
219,21,0,1,1,1,1.6
219,21,0,1,1,0,1.6
219,21,0,2,1,1,0.8
219,21,0,2,1,0,0.8
219,21,2,0,1,1,0.2
219,21,2,0,1,0,11.4
220,21,1,0,1,0,39393
220,21,1,0,1,1,38658
220,21,0,1,1,1,1.5
220,21,0,1,1,0,1.5
220,21,0,2,1,1,0.5
220,21,0,2,1,0,0.5
220,21,2,0,1,1,0.8
220,21,2,0,1,0,0
221,21,1,0,1,0,40785
221,21,1,0,1,1,38659
221,21,0,1,1,1,1.4
221,21,0,1,1,0,1.4
221,21,0,2,1,1,0.4
221,21,0,2,1,0,0.4
221,21,2,0,1,1,0
221,21,2,0,1,0,3.5
222,21,1,0,1,0,39421
222,21,1,0,1,1,38877
222,21,0,1,1,1,1.5
222,21,0,1,1,0,1.5
222,21,0,2,1,1,0.5
222,21,0,2,1,0,0.5
222,21,2,0,1,1,0.6
222,21,2,0,1,0,-3.3
223,21,1,0,1,0,41024
223,21,1,0,1,1,39033
223,21,0,1,1,1,1.6
223,21,0,1,1,0,1.6
223,21,0,2,1,1,0.4
223,21,0,2,1,0,0.4
223,21,2,0,1,1,0.4
223,21,2,0,1,0,4.1
224,21,1,0,1,0,40308
224,21,1,0,1,1,39402
224,21,0,1,1,1,1.6
224,21,0,1,1,0,1.6
224,21,0,2,1,1,0.4
224,21,0,2,1,0,0.4
224,21,2,0,1,1,0.9
224,21,2,0,1,0,-1.7
225,21,1,0,1,0,38361
225,21,1,0,1,1,39385
225,21,0,1,1,1,1.6
225,21,0,1,1,0,1.6
225,21,0,2,1,1,0.5
225,21,0,2,1,0,0.5
225,21,2,0,1,1,0
225,21,2,0,1,0,-4.8
226,21,1,0,1,0,40150
226,21,1,0,1,1,39479
226,21,0,1,1,1,1.9
226,21,0,1,1,0,1.9
226,21,0,2,1,1,0.6
226,21,0,2,1,0,0.6
226,21,2,0,1,1,0.2
226,21,2,0,1,0,4.7
227,21,1,0,1,0,37447
227,21,1,0,1,1,39710
227,21,0,1,1,1,1.9
227,21,0,1,1,0,1.9
227,21,0,2,1,1,0.3
227,21,0,2,1,0,0.3
227,21,2,0,1,1,0.6
227,21,2,0,1,0,-6.7
228,21,1,0,1,0,39785
228,21,1,0,1,1,39508
228,21,0,1,1,1,2
228,21,0,1,1,0,2
228,21,0,2,1,1,0.4
228,21,0,2,1,0,0.4
228,21,2,0,1,1,-0.5
228,21,2,0,1,0,6.2
229,21,1,0,1,0,36961
229,21,1,0,1,1,39658
229,21,0,1,1,1,2.3
229,21,0,1,1,0,2.3
229,21,0,2,1,1,0.5
229,21,0,2,1,0,0.5
229,21,2,0,1,1,0.4
229,21,2,0,1,0,-7.1
230,21,1,0,1,0,37394
230,21,1,0,1,1,40382
230,21,0,1,1,1,2.1
230,21,0,1,1,0,2.1
230,21,0,2,1,1,0.5
230,21,0,2,1,0,0.5
230,21,2,0,1,1,1.8
230,21,2,0,1,0,1.2
231,21,1,0,1,0,42036
231,21,1,0,1,1,40536
231,21,0,1,1,1,1.8
231,21,0,1,1,0,1.8
231,21,0,2,1,1,0.6
231,21,0,2,1,0,0.6
231,21,2,0,1,1,0.4
231,21,2,0,1,0,12.4
232,21,1,0,1,0,41761
232,21,1,0,1,1,40624
232,21,0,1,1,1,1.8
232,21,0,1,1,0,1.8
232,21,0,2,1,1,0.5
232,21,0,2,1,0,0.5
232,21,2,0,1,1,0.2
232,21,2,0,1,0,-0.7
233,21,1,0,1,0,43020
233,21,1,0,1,1,41050
233,21,0,1,1,1,1.9
233,21,0,1,1,0,1.9
233,21,0,2,1,1,0.5
233,21,0,2,1,0,0.5
233,21,2,0,1,1,1
233,21,2,0,1,0,3
234,21,1,0,1,0,42080
234,21,1,0,1,1,41540
234,21,0,1,1,1,1.9
234,21,0,1,1,0,1.9
234,21,0,2,1,1,0.4
234,21,0,2,1,0,0.4
234,21,2,0,1,1,1.2
234,21,2,0,1,0,-2.2
235,21,1,0,1,0,43301
235,21,1,0,1,1,41516
235,21,0,1,1,1,1.9
235,21,0,1,1,0,1.9
235,21,0,2,1,1,0.3
235,21,0,2,1,0,0.3
235,21,2,0,1,1,-0.1
235,21,2,0,1,0,2.9
236,21,1,0,1,0,42385
236,21,1,0,1,1,41718
236,21,0,1,1,1,2
236,21,0,1,1,0,2
236,21,0,2,1,1,0.3
236,21,0,2,1,0,0.3
236,21,2,0,1,1,0.5
236,21,2,0,1,0,-2.1
237,21,1,0,1,0,41383
237,21,1,0,1,1,42013
237,21,0,1,1,1,1.8
237,21,0,1,1,0,1.8
237,21,0,2,1,1,0.4
237,21,0,2,1,0,0.4
237,21,2,0,1,1,0.7
237,21,2,0,1,0,-2.4
238,21,1,0,1,0,42415
238,21,1,0,1,1,42204
238,21,0,1,1,1,1.9
238,21,0,1,1,0,1.9
238,21,0,2,1,1,0.3
238,21,0,2,1,0,0.3
238,21,2,0,1,1,0.5
238,21,2,0,1,0,2.5
239,21,1,0,1,0,39703
239,21,1,0,1,1,42237
239,21,0,1,1,1,1.9
239,21,0,1,1,0,1.9
239,21,0,2,1,1,0.4
239,21,0,2,1,0,0.4
239,21,2,0,1,1,0.1
239,21,2,0,1,0,-6.4
240,21,1,0,1,0,42911
240,21,1,0,1,1,41864
240,21,0,1,1,1,1.9
240,21,0,1,1,0,1.9
240,21,0,2,1,1,0.5
240,21,0,2,1,0,0.5
240,21,2,0,1,1,-0.9
240,21,2,0,1,0,8.1
241,21,1,0,1,0,39644
241,21,1,0,1,1,42766
241,21,0,1,1,1,2
241,21,0,1,1,0,2
241,21,0,2,1,1,0.5
241,21,0,2,1,0,0.5
241,21,2,0,1,1,2.2
241,21,2,0,1,0,-7.6
242,21,1,0,1,0,40931
242,21,1,0,1,1,42995
242,21,0,1,1,1,2
242,21,0,1,1,0,2
242,21,0,2,1,1,0.4
242,21,0,2,1,0,0.4
242,21,2,0,1,1,0.5
242,21,2,0,1,0,3.2
243,21,1,0,1,0,45647
243,21,1,0,1,1,42942
243,21,0,1,1,1,1.9
243,21,0,1,1,0,1.9
243,21,0,2,1,1,0.4
243,21,0,2,1,0,0.4
243,21,2,0,1,1,-0.1
243,21,2,0,1,0,11.5
244,21,1,0,1,0,43755
244,21,1,0,1,1,43365
244,21,0,1,1,1,1.9
244,21,0,1,1,0,1.9
244,21,0,2,1,1,0.4
244,21,0,2,1,0,0.4
244,21,2,0,1,1,1
244,21,2,0,1,0,-4.1
245,21,1,0,1,0,45479
245,21,1,0,1,1,43313
245,21,0,1,1,1,1.8
245,21,0,1,1,0,1.8
245,21,0,2,1,1,0.4
245,21,0,2,1,0,0.4
245,21,2,0,1,1,-0.1
245,21,2,0,1,0,3.9
246,21,1,0,1,0,44892
246,21,1,0,1,1,43584
246,21,0,1,1,1,1.9
246,21,0,1,1,0,1.9
246,21,0,2,1,1,0.4
246,21,0,2,1,0,0.4
246,21,2,0,1,1,0.6
246,21,2,0,1,0,-1.3
247,21,1,0,1,0,44506
247,21,1,0,1,1,43676
247,21,0,1,1,1,2.1
247,21,0,1,1,0,2.1
247,21,0,2,1,1,0.4
247,21,0,2,1,0,0.4
247,21,2,0,1,1,0.2
247,21,2,0,1,0,-0.9
248,21,1,0,1,0,44936
248,21,1,0,1,1,43755
248,21,0,1,1,1,2.1
248,21,0,1,1,0,2.1
248,21,0,2,1,1,0.3
248,21,0,2,1,0,0.3
248,21,2,0,1,1,0.2
248,21,2,0,1,0,1
249,21,1,0,1,0,43027
249,21,1,0,1,1,44085
249,21,0,1,1,1,2
249,21,0,1,1,0,2
249,21,0,2,1,1,0.5
249,21,0,2,1,0,0.5
249,21,2,0,1,1,0.8
249,21,2,0,1,0,-4.2
250,21,1,0,1,0,43577
250,21,1,0,1,1,43796
250,21,0,1,1,1,2.2
250,21,0,1,1,0,2.2
250,21,0,2,1,1,0.5
250,21,0,2,1,0,0.5
250,21,2,0,1,1,-0.7
250,21,2,0,1,0,1.3
251,21,1,0,1,0,42472
251,21,1,0,1,1,44567
251,21,0,1,1,1,2.3
251,21,0,1,1,0,2.3
251,21,0,2,1,1,0.3
251,21,0,2,1,0,0.3
251,21,2,0,1,1,1.8
251,21,2,0,1,0,-2.5
252,21,1,0,1,0,45295
252,21,1,0,1,1,44494
252,21,0,1,1,1,2.4
252,21,0,1,1,0,2.4
252,21,0,2,1,1,0.3
252,21,0,2,1,0,0.3
252,21,2,0,1,1,-0.2
252,21,2,0,1,0,6.6
253,21,1,0,1,0,41798
253,21,1,0,1,1,45138
253,21,0,1,1,1,2.8
253,21,0,1,1,0,2.8
253,21,0,2,1,1,0.7
253,21,0,2,1,0,0.7
253,21,2,0,1,1,1.4
253,21,2,0,1,0,-7.7
254,21,1,0,1,0,41496
254,21,1,0,1,1,44861
254,21,0,1,1,1,2.8
254,21,0,1,1,0,2.8
254,21,0,2,1,1,0.3
254,21,0,2,1,0,0.3
254,21,2,0,1,1,-0.6
254,21,2,0,1,0,-0.7
255,21,1,0,1,0,47564
255,21,1,0,1,1,45042
255,21,0,1,1,1,1.4
255,21,0,1,1,0,1.4
255,21,0,2,1,1,0.4
255,21,0,2,1,0,0.4
255,21,2,0,1,1,0.4
255,21,2,0,1,0,14.6
256,21,1,0,1,0,45560
256,21,1,0,1,1,44711
256,21,0,1,1,1,2
256,21,0,1,1,0,2
256,21,0,2,1,1,1.3
256,21,0,2,1,0,1.3
256,21,2,0,1,1,-0.7
256,21,2,0,1,0,-4.2
257,21,1,0,1,0,47488
257,21,1,0,1,1,44800
257,21,0,1,1,1,1.9
257,21,0,1,1,0,1.9
257,21,0,2,1,1,1.4
257,21,0,2,1,0,1.4
257,21,2,0,1,1,0.2
257,21,2,0,1,0,4.2
258,21,1,0,1,0,45440
258,21,1,0,1,1,44680
258,21,0,1,1,1,2.1
258,21,0,1,1,0,2.1
258,21,0,2,1,1,0.4
258,21,0,2,1,0,0.4
258,21,2,0,1,1,-0.3
258,21,2,0,1,0,-4.3
259,21,1,0,1,0,45482
259,21,1,0,1,1,45032
259,21,0,1,1,1,2.2
259,21,0,1,1,0,2.2
259,21,0,2,1,1,0.3
259,21,0,2,1,0,0.3
259,21,2,0,1,1,0.8
259,21,2,0,1,0,0.1
260,21,1,0,1,0,46893
260,21,1,0,1,1,45133
260,21,0,1,1,1,2.1
260,21,0,1,1,0,2.1
260,21,0,2,1,1,0.4
260,21,0,2,1,0,0.4
260,21,2,0,1,1,0.2
260,21,2,0,1,0,3.1
261,21,1,0,1,0,43653
261,21,1,0,1,1,45330
261,21,0,1,1,1,1.8
261,21,0,1,1,0,1.8
261,21,0,2,1,1,0.7
261,21,0,2,1,0,0.7
261,21,2,0,1,1,0.4
261,21,2,0,1,0,-6.9
262,21,1,0,1,0,46062
262,21,1,0,1,1,45924
262,21,0,1,1,1,1.8
262,21,0,1,1,0,1.8
262,21,0,2,1,1,0.5
262,21,0,2,1,0,0.5
262,21,2,0,1,1,1.3
262,21,2,0,1,0,5.5
263,21,1,0,1,0,45288
263,21,1,0,1,1,46737
263,21,0,1,1,1,1.9
263,21,0,1,1,0,1.9
263,21,0,2,1,1,0.4
263,21,0,2,1,0,0.4
263,21,2,0,1,1,1.8
263,21,2,0,1,0,-1.7
264,21,1,0,1,0,46589
264,21,1,0,1,1,46311
264,21,0,1,1,1,2.2
264,21,0,1,1,0,2.2
264,21,0,2,1,1,0.5
264,21,0,2,1,0,0.5
264,21,2,0,1,1,-0.9
264,21,2,0,1,0,2.9
265,21,1,0,1,0,42932
265,21,1,0,1,1,45917
265,21,0,1,1,1,2
265,21,0,1,1,0,2
265,21,0,2,1,1,0.6
265,21,0,2,1,0,0.6
265,21,2,0,1,1,-0.9
265,21,2,0,1,0,-7.8
266,21,1,0,1,0,42890
266,21,1,0,1,1,46418
266,21,0,1,1,1,2.1
266,21,0,1,1,0,2.1
266,21,0,2,1,1,1.4
266,21,0,2,1,0,1.4
266,21,2,0,1,1,1.1
266,21,2,0,1,0,-0.1
267,21,1,0,1,0,49410
267,21,1,0,1,1,47057
267,21,0,1,1,1,2.2
267,21,0,1,1,0,2.2
267,21,0,2,1,1,0.4
267,21,0,2,1,0,0.4
267,21,2,0,1,1,1.4
267,21,2,0,1,0,15.2
268,21,1,0,1,0,47708
268,21,1,0,1,1,47142
268,21,0,1,1,1,1.8
268,21,0,1,1,0,1.8
268,21,0,2,1,1,0.7
268,21,0,2,1,0,0.7
268,21,2,0,1,1,0.2
268,21,2,0,1,0,-3.4
269,21,1,0,1,0,51054
269,21,1,0,1,1,47536
269,21,0,1,1,1,2
269,21,0,1,1,0,2
269,21,0,2,1,1,0.5
269,21,0,2,1,0,0.5
269,21,2,0,1,1,0.8
269,21,2,0,1,0,7
270,21,1,0,1,0,47895
270,21,1,0,1,1,47704
270,21,0,1,1,1,2
270,21,0,1,1,0,2
270,21,0,2,1,1,0.3
270,21,0,2,1,0,0.3
270,21,2,0,1,1,0.4
270,21,2,0,1,0,-6.2
271,21,1,0,1,0,48690
271,21,1,0,1,1,48065
271,21,0,1,1,1,2.1
271,21,0,1,1,0,2.1
271,21,0,2,1,1,0.3
271,21,0,2,1,0,0.3
271,21,2,0,1,1,0.8
271,21,2,0,1,0,1.7
272,21,1,0,1,0,50086
272,21,1,0,1,1,48346
272,21,0,1,1,1,2.3
272,21,0,1,1,0,2.3
272,21,0,2,1,1,0.5
272,21,0,2,1,0,0.5
272,21,2,0,1,1,0.6
272,21,2,0,1,0,2.9
273,21,1,0,1,0,47070
273,21,1,0,1,1,48929
273,21,0,1,1,1,2.3
273,21,0,1,1,0,2.3
273,21,0,2,1,1,0.4
273,21,0,2,1,0,0.4
273,21,2,0,1,1,1.2
273,21,2,0,1,0,-6
274,21,1,0,1,0,50135
274,21,1,0,1,1,49541
274,21,0,1,1,1,2.3
274,21,0,1,1,0,2.3
274,21,0,2,1,1,0.4
274,21,0,2,1,0,0.4
274,21,2,0,1,1,1.3
274,21,2,0,1,0,6.5
275,21,1,0,1,0,47614
275,21,1,0,1,1,49598
275,21,0,1,1,1,2.2
275,21,0,1,1,0,2.2
275,21,0,2,1,1,0.3
275,21,0,2,1,0,0.3
275,21,2,0,1,1,0.1
275,21,2,0,1,0,-5
276,21,1,0,1,0,50732
276,21,1,0,1,1,50379
276,21,0,1,1,1,2.6
276,21,0,1,1,0,2.6
276,21,0,2,1,1,0.8
276,21,0,2,1,0,0.8
276,21,2,0,1,1,1.6
276,21,2,0,1,0,6.5
277,21,1,0,1,0,47960
277,21,1,0,1,1,50644
277,21,0,1,1,1,2.5
277,21,0,1,1,0,2.5
277,21,0,2,1,1,0.6
277,21,0,2,1,0,0.6
277,21,2,0,1,1,0.5
277,21,2,0,1,0,-5.5
278,21,1,0,1,0,46604
278,21,1,0,1,1,50547
278,21,0,1,1,1,2.2
278,21,0,1,1,0,2.2
